time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s2),acc_Body_Y(m/s2),acc_Body_Z(m/s2),Isp(s),Mach number,attitude_azimuth(deg),attitude_elevation(deg),attitude_roll(deg),angle of attack alpha(deg),angle of attack beta(deg),all angle of attack gamma(deg),dynamic pressure(Pa),aeroforce_Body_X[N],aeroforce_Body_Y[N],aeroforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
241,166.84550326007673,0,42.30386374226493,144.06440813518128,223059.8097377848,-4008584.3056045687,2799410.797287126,4420759.6525744125,-975.7852594852084,-145.03096804887124,445.4833011567657,-153.09528563410197,321.0629794253598,-830.1019275371241,5.568524062084641,-3.888800932178818,-6.159807789964419,-0.000000000000016039611848947182,-0.0000000000000031373922663815904,-0.00000000000010765072301693353,0,3.2947914544346326,113,80,0,13.175328980926363,1.0084165060501935,0,0.000000000030503749937051864,-0.000000000002663035924525796,-0.0000000000005871926378557163,-0.000000000017964427516031408,0,0,0,0,0,0,270,54647.83940133385,0,0,-0.7261093336556792,-0.28423796026330783,-0.6260782838618981,0.3121176486922496,0.675078303269605,-0.6684697882697858,0.6126563546988858,-0.6807922343857817,-0.40146497312603474,1082.4260833568903,68038663.00764443,0,0.000000000000015961088986466052,0,0,0
242,166.84550326007673,0,42.302532119002954,144.0681693697809,223885.3639522232,-4009557.3067257013,2799263.822196296,4421202.056255697,-970.2171058199548,-148.918936408385,439.3243447002082,-153.1235587418164,320.91205601695697,-821.0068739513679,5.567785820995918,-3.887137712761264,-6.158108061454352,-0.000000000000013664509292312703,-0.0000000000000027894856528341464,-0.0000000000000935530261238552,0,3.2641381854533247,113,80,0,13.397051891514531,1.0244137666427038,0,0.00000000002574637268585877,-0.0000000000022663030922479088,-0.0000000000005077167354157261,-0.00000000001560803602796713,0,0,0,0,0,0,270,54990.72983893801,0,0,-0.7261642508374342,-0.2843185275078592,-0.6259779993909297,0.31202518166113435,0.6750298532296596,-0.6685618769104924,0.612638365444937,-0.6808066334610049,-0.4014680074681528,1075.4087417781768,66778549.46984478,0,0.000000000000013583243467552274,0,0,0
243,166.84550326007673,0,42.30120041470164,144.07192829834597,224701.8242424922,-4010524.740059737,2799112.959966791,4421638.301827452,-964.6496827403363,-152.8052473224234,433.167079161469,-153.15201711881963,320.7625773083789,-811.9140749361949,5.567062888554603,-3.8854860374383033,-6.156425950116345,-0.000000000000011931525750496964,-0.0000000000000026915110761066764,-0.00000000000008001177587863502,0,3.233544486607579,113,80,0,13.623001855563402,1.0407152535931252,0,0.000000000021764063749781032,-0.0000000000019314522136030008,-0.00000000000043956080486552367,-0.000000000013311938221397736,0,0,0,0,0,0,270,55333.468766070575,0,0,-0.7262191441481582,-0.2843990585524584,-0.625877727808868,0.31193273488877765,0.674981404527828,-0.668653925769114,0.6126203747652569,-0.6808210330447466,-0.40147104177805915,1068.4250897885058,65532628.790096246,0,0.000000000000011576291694192542,0,0,0
244,166.84550326007673,0,42.29986862593178,144.07568494360612,225509.192850261,-4011486.6063296096,2798958.212250288,4422068.390971791,-959.0829749444456,-156.6899123237442,427.01148693596264,-153.18066091985668,320.61454216620996,-802.823504694355,5.566355251320126,-3.8838458835688097,-6.154761430825161,-0.000000000000010110859895213972,-0.000000000000001902673497899145,-0.00000000000006972098550822085,0,3.203011719186542,113,80,0,13.85329152067733,1.0573305024286903,0,0.00000000001842571018811193,-0.000000000001648445634740597,-0.0000000000003810466486639129,-0.000000000011629377163867092,0,0,0,0,0,0,270,55676.0580647196,0,0,-0.7262740137513287,-0.2844795536358883,-0.6257774688438859,0.3118403081159304,0.6749329570393517,-0.6687459351175736,0.6126023826134669,-0.6808354331740102,-0.4014740760635253,1061.475714007425,64300887.08961686,0,0.000000000000009880072297609484,0,0,0
245,166.84550326007673,0,42.29853674926421,144.0794393282573,226307.47199141607,-4012442.9062429573,2798799.5806869436,4422492.325353235,-953.5169671436972,-160.5729429225616,420.85755044408563,-153.20949030140412,320.4679494695747,-793.7351374626444,5.565662896089023,-3.882217228706743,-6.153114478741539,-0.000000000000008250701588465676,-0.000000000000001669632998662348,-0.00000000000006064003318665978,0,3.1725412975843628,113,80,0,14.088037261831182,1.0742694505230073,0,0.00000000001562312787108186,-0.000000000001408930714798741,-0.0000000000003307530917222672,-0.000000000010170136341910298,0,0,0,0,0,0,270,56018.49961445807,0,0,-0.7263288598100985,-0.2845600129964445,-0.6256772222243876,0.31174790108365985,0.674884510639523,-0.6688379052272563,0.6125843889431847,-0.6808498338857951,-0.40147711033232036,1054.5612141528452,63083310.655038506,0,0.000000000000008444523150273442,0,0,0
246,166.84550326007673,0,42.29720478126973,144.08319147496243,227096.66385610215,-4013393.6404921366,2798637.066905414,4422910.106618739,-947.951644062591,-164.454350606741,414.7052521309312,-153.23850542167474,320.3227981101037,-784.6489475114925,5.564985809894448,-3.880600050600375,-6.151485069311327,-0.000000000000007402192557849377,-0.000000000000001341102825922923,-0.00000000000005326488528218002,0,3.1421346915922808,113,80,0,14.327359320255137,1.0915424584885125,0,0.000000000013266930247745552,-0.0000000000012059481696939107,-0.0000000000002874755581540903,-0.000000000008903542189980596,0,0,0,0,0,0,270,56360.795291845796,0,0,-0.7263836824873018,-0.2846404368719423,-0.6255769876790039,0.3116555135333424,0.674836065203682,-0.6689298363690175,0.6125663937080251,-0.6808642352170965,-0.40148014459221126,1047.6822032751313,61879885.93799358,0,0.000000000000007227933304346198,0,0,0
247,166.84550326007673,0,42.29587271851899,144.08694140635149,227876.77060874458,-4014338.8097542347,2798470.6725228797,4423321.7363977125,-942.3869904384754,-168.3341468419929,408.5545744660047,-153.26770644061764,320.17908699190514,-775.5649091445491,5.56432398000561,-3.878994327191481,-6.149873178264532,-0.0000000000000058697673599942354,-0.0000000000000013162830640981904,-0.000000000000046543666351199486,0,3.1117934288023044,113,80,0,14.57138194746884,1.1091603329494195,0,0.000000000011283161941650733,-0.0000000000010336923146980832,-0.000000000000250192142428151,-0.000000000007803230874455746,0,0,0,0,0,0,270,56702.946971604455,0,0,-0.7264384819454565,-0.28472082549971645,-0.6254767649365889,0.3115631452066628,0.6747876206072154,-0.6690217288131863,0.6125483968615972,-0.680878637204908,-0.4014831788509631,1040.8393079903387,60690599.554706976,0,0.000000000000006195505989075272,0,0,0
248,166.84550326007673,0,42.294540557582614,144.09068914502217,228647.7943880977,-4015278.414691082,2798300.399145065,4423727.21630205,-936.822991021312,-172.212343072066,402.40549994293946,-153.29709351992494,320.03681503153166,-766.4829966982702,5.563677393927296,-3.877400036614582,-6.1482787816144615,-0.000000000000005488145161785375,-0.000000000000001496431227669418,-0.00000000000004123080770648774,0,3.0815190971282056,113,80,0,14.820233554594589,1.1271343508012517,0,0.000000000009610552007846556,-0.0000000000008873137344309244,-0.00000000000021803511448366363,-0.000000000006846536112166473,0,0,0,0,0,0,270,57044.9565256911,0,0,-0.7264932583467654,-0.28480117911662994,-0.6253765537262147,0.31147079584560644,0.6747391767255551,-0.6691135828295705,0.6125303983575057,-0.6808930398862197,-0.4014862131163386,1034.033168712114,59515438.28559263,0,0.0000000000000053181758998190715,0,0,0
249,166.84550326007673,0,42.29320829503098,144.09443471354007,229409.7373072598,-4016212.4559492664,2798126.2483662628,4424126.547926151,-931.2596305734397,-176.0889507189396,396.2580110792145,-153.32666682303335,319.89598115795104,-757.4031845415091,5.563046039399343,-3.8758171571961673,-6.146701855656819,-0.0000000000000043218285594143305,-0.0000000000000011229636579274484,-0.00000000000003565982708313526,0,3.0513133474498995,113,80,0,15.0740468670725,1.145476285070336,0,0.000000000008198269880160024,-0.000000000000762756678041875,-0.00000000000019026697340290357,-0.000000000005970187199718404,0,0,0,0,0,0,270,57386.82582334863,0,0,-0.7265480118531206,-0.28488149795907547,-0.6252763537771687,0.31137846519245793,0.674690733434176,-0.6692053986874604,0.6125123981493493,-0.6809074432980206,-0.40148924739609904,1027.2644398817333,58354389.074856415,0,0.000000000000004571634614886199,0,0,0
250,166.84550326007673,0,42.29187592743422,144.098178134439,230162.60145371873,-4017140.934160143,2797948.2217693543,4424519.732846942,-925.6968938693407,-179.9639811830151,390.11209041587216,-153.3564265151262,319.75658431251725,-748.3254470751053,5.562429904396162,-3.8742456674539345,-6.145142376968845,-0.000000000000003799739721602322,-0.0000000000000010015265270638046,-0.0000000000000306444222980478,0,3.021177896387481,113,80,0,15.332959084891513,1.164198432498199,0,0.000000000007004089637555241,-0.0000000000006566249088199223,-0.00000000000016626031024553897,-0.000000000005120568182068118,0,0,0,0,0,0,270,57728.556731936005,0,0,-0.7266027426261056,-0.2849617822629781,-0.625176164818948,0.31128615298979684,0.6746422906085939,-0.6692971766556334,0.6124943961907194,-0.6809218474772979,-0.4014922816980039,1020.533790195713,57207439.03010344,0,0.000000000000003935526555944294,0,0,0
251,166.84550326007673,0,42.29054345136224,144.1019194302216,230906.3888893798,-4018063.8499398483,2797766.320925831,4424906.772623904,-920.1347656954053,-183.83744584330697,383.9677205172372,-153.38637276313978,319.6186234489387,-739.2497587314766,5.561828977126231,-3.872685546096029,-6.143600322408442,-0.000000000000003783827058073083,-0.0000000000000008327542816881434,-0.000000000000026481595024499613,0,2.991114529211571,113,80,0,15.597112048438431,1.1833136429869204,0,0.000000000005992886356647016,-0.0000000000005662800078446562,-0.00000000000014558750892865545,-0.000000000004397312488786857,0,0,0,0,0,0,270,58070.15111593969,0,0,-0.7266574508269978,-0.28504203226380276,-0.6250759865812561,0.3111938589804917,0.6745938481243647,-0.6693889170023594,0.6124763924352018,-0.6809362524610383,-0.40149531602981103,1013.8419028303833,56074575.421950765,0,0.0000000000000033940381777143005,0,0,0
252,166.84550326007673,0,42.289210863384575,144.10565862335943,231641.10165059566,-4018981.20388931,2797580.547395816,4425287.668799094,-914.5732308496988,-187.70935605763262,377.8248839706364,-153.41650573576385,319.48209753325114,-730.1760939742105,5.561243246031632,-3.8711367720203085,-6.142075669113339,-0.0000000000000030849372648606656,-0.0000000000000009684918196535928,-0.000000000000022972712905840555,0,2.9611251028968937,113,80,0,15.866652410053453,1.2028353510526284,0,0.0000000000051354028921363115,-0.0000000000004894881632438692,-0.00000000000012787307230684265,-0.000000000003779650595671834,0,0,0,0,0,0,270,58411.61083795213,0,0,-0.7267121366167707,-0.28512224819655463,-0.6249758187939994,0.31110158290769835,0.6745454058570817,-0.6694806199954031,0.612458386836373,-0.6809506582862279,-0.4014983503992767,1007.1894756627734,54955785.68364541,0,0.0000000000000029337809750908365,0,0,0
253,166.84550326007673,0,42.2878781600704,144.10939573629346,232366.7417481942,-4019892.99659426,2797390.9027280854,4425662.422897166,-909.0122741417276,-191.57972316280197,371.6835633861194,-153.4468256034467,319.34700554378685,-721.1044272976601,5.560672699787587,-3.8695993243136027,-6.140568394500253,-0.0000000000000022471978826784773,-0.000000000000000804023865210155,-0.00000000000001976130149933225,0,2.9312115493263398,113,80,0,16.141731811363293,1.2227776094496614,0,0.000000000004407237153107467,-0.00000000000042370605448646125,-0.00000000000011245609065366299,-0.000000000003253584004728549,0,0,0,0,0,0,270,58752.93775784734,0,0,-0.726766800156099,-0.2852024302957858,-0.6248756611872814,0.3110093245148542,0.6744969636823737,-0.6695722859020321,0.6124403793478015,-0.6809650649898539,-0.4015013848141561,1000.5772214871047,53851057.41068755,0,0.0000000000000025395113815323716,0,0,0
254,166.84550326007673,0,42.286545337988464,144.11313079143446,233083.31116751488,-4020799.228625246,2797197.388460088,4426031.036425397,-903.4518803922066,-195.4485584748059,365.5437413961798,-153.477332538398,319.21334647114804,-712.0347332265367,5.5601173273019855,-3.8680731822509755,-6.139078476264052,-0.000000000000002054354137682444,-0.0000000000000008923123701512275,-0.000000000000017105004653775716,0,2.901375878653084,113,80,0,16.422507066443043,1.2431551251414514,0,0.000000000003788009388900836,-0.00000000000036728104072715355,-0.00000000000009902426971741275,-0.0000000000028049021410912445,0,0,0,0,0,0,270,59094.13373336016,0,0,-0.726821441605358,-0.2852825787955975,-0.6247755134914004,0.31091708354567504,0.6744485214759044,-0.6696639149890178,0.6124223699230467,-0.6809794726089035,-0.4015044192822027,994.0058682261442,52760378.36045865,0,0.0000000000000022013241804583752,0,0,0
255,166.84550326007673,0,42.28521239370706,144.1168638111633,233790.81186844036,-4021699.900537641,2797000.006117968,4426393.510873707,-897.8920344328266,-199.3158732890042,359.4054006554778,-153.50802671459297,319.08111931817604,-702.9669863155073,5.559577117714939,-3.866558325295011,-6.137605892376943,-0.0000000000000017229222359561408,-0.000000000000000680624288577511,-0.00000000000001474616367088503,0,2.871620182828668,113,80,0,16.709140350832797,1.263983297811922,0,0.000000000003260676616527726,-0.0000000000003188185389291577,-0.00000000000008730935207799921,-0.0000000000024216870260845903,0,0,0,0,0,0,270,59435.20062011289,0,0,-0.7268760611246288,-0.28536269392964575,-0.6246753754368426,0.3108248597441491,0.6744000791133691,-0.6697555075226418,0.6124043585156583,-0.6809938811803649,-0.401507453811169,987.4761591366159,51683736.45185485,0,0.0000000000000019108608425136113,0,0,0
256,166.84550326007673,0,42.28387932379393,144.12059481783126,234489.24578541983,-4022595.0128716556,2796798.757216584,4426749.847714682,-892.3327211060223,-203.18167888031266,353.26852384056286,-153.5389083077738,318.9503230999285,-693.9011611487904,5.559052060398351,-3.8650547330951013,-6.136150621087683,-0.0000000000000013910182464349788,-0.0000000000000004684966219577814,-0.000000000000012387428817480391,0,2.841946639305286,113,80,0,17.0017993964074,1.285278261128466,0,0.0000000000028109674733507544,-0.00000000000027714030578143807,-0.0000000000000770807273769784,-0.0000000000020939303940728333,0,0,0,0,0,0,270,59776.14027133824,0,0,-0.7269306588736988,-0.28544277593114065,-0.6245752467542839,0.31073265285453866,0.6743516364704945,-0.6698470637686983,0.6123863450791754,-0.6810082907412293,-0.4015104884088066,980.9888530078163,50621119.76492549,0,0.0000000000000016610594853697384,0,0,0
257,166.84550326007673,0,42.28254612481628,144.12432383376054,235178.6148275016,-4023484.566152348,2796593.64325953,4427100.048403596,-886.773925264741,-207.04598650338963,347.13309364959787,-153.5699774954569,318.82095684364594,-684.8372323397562,5.558542144955465,-3.8635623854867274,-6.134712640920759,-0.0000000000000015663828697930142,-0.0000000000000002100739848182318,-0.000000000000010880958016242945,0,2.8123575149208433,113,80,0,17.30065769206232,1.3070569269897894,0,0.0000000000024269157523913015,-0.00000000000024124967619571065,-0.00000000000006813998975195119,-0.0000000000018132167734857194,0,0,0,0,0,0,270,60116.95453806175,0,0,-0.7269852350120668,-0.28552282503285753,-0.6244751271745785,0.31064046262136785,0.6743031934230357,-0.669938583992502,0.6123683295671263,-0.681022701328489,-0.40151352308286586,974.5447243525249,49572516.54051667,0,0.0000000000000014459465282660547,0,0,0
258,166.84550326007673,0,42.281212793340664,144.1280508812445,235858.9208783619,-4024368.560889635,2796384.665739155,4427444.114378429,-881.2156317722112,-210.90880739282164,340.9990928020836,-153.60123445693333,318.6930195887282,-675.7751745305238,5.558047361220448,-3.862081262490767,-6.133291930675616,-0.0000000000000011975782079149368,-0.0000000000000005562797419585843,-0.000000000000009731115298252428,0,2.7828551699756843,113,80,0,17.60589469014105,1.3293370330119232,0,0.000000000002098474903671904,-0.00000000000021030256538702537,-0.00000000000006031630007499245,-0.0000000000015724608416033298,0,0,0,0,0,0,270,60457.64526912804,0,0,-0.727039789698944,-0.28560284146713527,-0.6243750164287593,0.31054828878942475,0.6742547498467744,-0.6700300684588891,0.6123503119330268,-0.68103711297914,-0.40151655784109663,968.1445635892419,48537915.179919705,0,0.000000000000001260462890984891,0,0,0
259,166.84550326007673,0,42.279879325933,144.13177598254794,236530.16579633113,-4025246.9975783,2796171.8261365835,4427782.047059895,-875.6578255017117,-214.77015276330854,334.86650403858437,-153.6326793732735,318.5665103867089,-666.7149623915627,5.557567699257982,-3.860611344312806,-6.131888469425895,-0.0000000000000013723730278334319,-0.0000000000000002973618458626938,-0.000000000000008224666746492206,0,2.7534420625102336,113,80,0,17.91769601848202,1.3521371935334274,0,0.0000000000018171990478802512,-0.0000000000001835832514282535,-0.000000000000053462432122843305,-0.0000000000013656894889677095,0,0,0,0,0,0,270,60798.21431159696,0,0,-0.7270943230932564,-0.28568282546588086,-0.6242749142480339,0.3104561311037565,0.6742063056175187,-0.6701215174322221,0.6123322921303811,-0.6810515257301816,-0.4015195926912478,961.7891772147284,47517304.24452498,0,0.000000000000001100318844926172,0,0,0
260,166.84550326007673,0,42.278545719158465,144.13549915990768,237192.35141442902,-4026119.8766980064,2795955.125921736,4428113.847851454,-870.1004913363419,-218.63003380984784,328.7353101204539,-153.66431242733103,318.44142830122536,-657.6565706212937,5.557103149362853,-3.8591526113424512,-6.130502236518657,-0.0000000000000008652014706771815,-0.0000000000000003437118850547129,-0.00000000000000737248614245432,0,2.7241207527930777,113,80,0,18.236253697910136,1.3754769544474552,0,0.0000000000015759786962367256,-0.00000000000016048412725236787,-0.00000000000004908965935971421,-0.0000000000011878607594516445,0,0,0,0,0,0,270,61138.66350957453,0,0,-0.7271488353536488,-0.2857627772605751,-0.6241748203637784,0.3103639893096625,0.6741578606110992,-0.6702129311763966,0.6123142701126799,-0.6810659396186164,-0.40152262764106755,955.4793879657633,46510672.455480345,0,0.0000000000000009618726553403551,0,0,0
261,166.84550326007673,0,42.277211969581494,144.13922043553274,237845.47954038437,-4026987.198713305,2795734.5665533463,4428439.518139344,-864.5436141687911,-222.48846170791836,322.60549382956253,-153.69613380374668,318.3177724079957,-648.5999739456909,5.556653702059538,-3.8577050441526444,-6.129133211573631,-0.0000000000000010394677908774724,-0.00000000000000008432058248147168,-0.000000000000005866100705412737,0,2.6948939080293552,113,80,0,18.5617663649377,1.3993768521994614,0,0.0000000000013688215213726152,-0.00000000000014048875231613732,-0.0000000000000436870675320976,-0.000000000001034713241524125,0,0,0,0,0,0,270,61478.99470609417,0,0,-0.7272033266384859,-0.28584269708227505,-0.6240747345075347,0.3102718631526937,0.6741094147033686,-0.6703043099548426,0.6122962458334,-0.6810803546814519,-0.4015256626983038,949.216034968967,45518008.6933549,0,0.0000000000000008420290003090175,0,0,0
262,166.84550326007673,0,42.2758780737657,144.14293983160476,238489.55195666198,-4027848.9640736436,2795510.1494789836,4428759.059292589,-858.9871789011099,-226.34544761366325,316.4770379680249,-153.72814368895203,318.195541794792,-639.5451471178875,5.55621934810184,-3.856268623499008,-6.127781374482493,-0.0000000000000005318817534016043,-0.0000000000000001302660160737365,-0.000000000000005014069879731669,0,2.665764307299583,113,80,0,18.894439499367106,1.4238584773247256,0,0.0000000000011906702735022774,-0.00000000000012315765018149355,-0.000000000000038931463193680044,-0.0000000000009026406358576954,0,0,0,0,0,0,270,61819.2097414283,0,0,-0.7272577971058569,-0.2859225851616191,-0.6239746564110061,0.31017975237864603,0.6740609677701996,-0.6703956540305313,0.6122782192460045,-0.6810947709557009,-0.401528697870704,942.999973877482,44539301.99780777,0,0.0000000000000007381538475718876,0,0,0
263,166.84550326007673,0,42.274544028273844,144.14665737027823,239124.57042050269,-4028705.173213377,2795281.8761350703,4429072.47266303,-853.4311704444804,-230.20100266407238,310.34992535792816,-153.76034227117242,318.074735561416,-630.4920649177761,5.555800078472495,-3.8548433303191754,-6.126446705408115,-0.0000000000000006701000970516988,-0.0000000000000004300476284498893,-0.00000000000000471624757075,0,2.6367348467392895,113,80,0,19.234485656408783,1.4489445429381655,0,0.0000000000010372513608738128,-0.0000000000001081163937173429,-0.000000000000034740722734079957,-0.0000000000007885871631893043,0,0,0,0,0,0,270,62159.3104540705,0,0,-0.7273122469135749,-0.2860024417288274,-0.6238745858060541,0.3100876567335593,0.6740125196874832,-0.6704869636659764,0.6122601903039403,-0.681109188478381,-0.4015317331660152,936.8320769932312,43574541.56726128,0,0.0000000000000006480030423643626,0,0,0
264,166.84550326007673,0,42.273209829667756,144.1503730736811,239750.53666393086,-4029555.826551776,2795049.747946901,4429379.759585336,-847.8755737189874,-234.05513797716395,304.22413884106146,-153.79272974043212,317.9553528196724,-621.4407021516182,5.555395884382784,-3.853429145732129,-6.125129184783848,-0.000000000000000024539466321318053,-0.0000000000000001763938369776808,-0.000000000000004162117603303781,0,2.6078085449701125,113,80,0,19.582124702833333,1.4746589586328647,0,0.000000000000904948775056914,-0.00000000000009504559821113575,-0.00000000000003104363187258876,-0.0000000000006899602438225229,0,0,0,0,0,0,270,62499.298680673375,0,0,-0.7273666762191834,-0.2860822670137104,-0.6237745224246929,0.3099955759637103,0.6739640703311266,-0.6705782391232418,0.6122421589606398,-0.6811236072865162,-0.40153476859198434,930.7132333734149,42623716.75857984,0,0.0000000000000005696623304433913,0,0,0
265,166.84550326007673,0,42.27187547450832,144.1540869639148,240367.45239379723,-4030400.924493035,2794813.7663286617,4429680.921377029,-842.3203736533908,-237.90786465216556,298.09966127864556,-153.825306288558,317.8373926933467,-612.3910336516481,5.555006757272199,-3.8520260510375675,-6.123828793312829,-0.0000000000000007063508496608152,0.0000000000000001289322762230025,-0.0000000000000035076252158936305,0,2.578988548793112,113,80,0,19.937584056573268,1.501026910291645,0,0.0000000000007906989897609193,-0.0000000000000836725074491911,-0.0000000000000274325600190077,-0.0000000000006045575083078411,0,0,0,0,0,0,270,62839.17625577213,0,0,-0.7274210851799553,-0.286162061245669,-0.6236744659990869,0.30990350981561104,0.6739156195770519,-0.6706694806639435,0.6122241251695182,-0.6811380274171368,-0.4015378041563583,924.6443489198342,41686817.08675322,0,0.000000000000000501496928681161,0,0,0
266,166.84550326007673,0,42.27054095935544,144.1577990630549,240975.31929179188,-4031240.4674262814,2794573.932683449,4429975.959338504,-836.7655551848966,-241.7591937696946,291.9764755510635,-153.85807210918287,317.7208543181796,-603.3430342756803,5.5546326888080655,-3.850634027715253,-6.12254551196727,-0.0000000000000008443001115156709,-0.0000000000000001706577885815991,-0.0000000000000032096862641051428,0,2.550278139155258,113,80,0,20.30109892906796,1.5280749463712275,0,0.0000000000006919032367794548,-0.00000000000007376391127090188,-0.000000000000024698666630365113,-0.0000000000005305057136081049,0,0,0,0,0,0,270,63178.945011731055,0,0,-0.7274754739528976,-0.28624182465369963,-0.6235744162615459,0.30981145803600385,0.6738671673011942,-0.6707606885492543,0.6122060888839742,-0.6811524489072802,-0.4015408398668839,918.626346449568,40763832.224584825,0,0.00000000000000044210907593907163,0,0,0
267,166.84550326007673,0,42.26920628076796,144.16150939315122,241574.13901448064,-4032074.455725585,2794330.248403287,4430264.874753042,-831.2111032589299,-245.609136391938,285.85456455759186,-153.8910273977504,317.60573684184214,-594.2966789067199,5.554273670885206,-3.849253057424388,-6.121279321987774,-0.00000000000000019844818640671248,0.00000000000000008333550741231615,-0.00000000000000265582786669342,0,2.5216807374000587,113,80,0,20.672912569510373,1.5558310712795667,0,0.0000000000006063541966357403,-0.00000000000006512017724116214,-0.000000000000022262873809705354,-0.0000000000004662095613329342,0,0,0,0,0,0,270,63518.60677954428,0,0,-0.7275298426947537,-0.28632155746639887,-0.62347437294452,0.30971942037185674,0.6738187133794993,-0.6708518630399093,0.6121880500573887,-0.6811668717939913,-0.4015438757313081,912.6601657454605,39854752.00238509,0,0.00000000000000039030226148590657,0,0,0
268,166.84550326007673,0,42.267871435303576,144.16521797622826,242163.91319332086,-4032902.8897499642,2794082.7148691486,4430547.668886836,-825.6570028289075,-249.4577035628313,279.7339112161327,-153.9241723515176,317.49203942391557,-585.2519424525689,5.553929695625588,-3.8478831220029766,-6.120030204882651,-0.0000000000000003362264063836159,-0.00000000000000021611905989826024,-0.0000000000000023578562124208054,0,2.4931999118133112,113,80,0,21.053276509999854,1.5843248465353585,0,0.0000000000005321746608684041,-0.00000000000005751337106326419,-0.000000000000020099317243139042,-0.00000000000041002652843835977,0,0,0,0,0,0,270,63858.16338777166,0,0,-0.7275841915620054,-0.28640125991196397,-0.6233743357805986,0.3096273965703622,0.673770257687923,-0.6709430043962075,0.6121700086431241,-0.6811812961143233,-0.40154691175737833,906.7467635848121,38959566.40766935,0,0.000000000000000344710345436239,0,0,0
269,166.84550326007673,0,42.26653641951887,144.1689248342856,242744.6434346903,-4033725.769843395,2793831.33345097,4430824.342989003,-820.1032388560105,-253.3049063082373,273.6144984629462,-153.9575071695611,317.379761235865,-576.2087998454381,5.553600755378005,-3.846524203467213,-6.118798142427256,-0.00000000000000033646152287299333,-0.00000000000000021633795749318005,-0.0000000000000023578025987401912,0,2.4648393844748284,113,80,0,21.442450810430067,1.6135875004776377,0,0.0000000000004677661488105439,-0.000000000000050708878713462886,-0.000000000000018190770525944325,-0.00000000000036035927245894536,0,0,0,0,0,0,270,64197.616663618246,0,0,-0.7276385207108753,-0.28648093221820004,-0.623274304502504,0.30953538637893074,0.6737218001024285,-0.6710341128780186,0.6121519645945239,-0.6811957219053378,-0.4015499479528421,900.8871137445985,38078265.58486091,0,0.00000000000000030392715250118853,0,0,0
270,166.84550326007673,0,42.26520122996923,144.17262998929823,243316.3313199142,-4034543.096334818,2793576.105507671,4431094.898291609,-814.5497963089582,-257.1507556361237,267.49630925238387,-153.99103205277967,317.26890146101755,-567.1672260415579,5.553286842717756,-3.8451762840108765,-6.117583116663342,-0.0000000000000003366965891977431,-0.00000000000000021655680598147125,-0.0000000000000023577489517457203,0,2.436603038426781,113,80,0,21.84070430174614,1.6436520473792042,0,0.0000000000004117658114356408,-0.00000000000004477505417421667,-0.000000000000016481950854529532,-0.00000000000031718055945810695,0,0,0,0,0,0,270,64536.968431949834,0,0,-0.7276928302973301,-0.2865605746125228,-0.6231742788430871,0.30944338954518674,0.6736733404989845,-0.6711251887447861,0.6121339178649119,-0.6812101492041058,-0.4015529843254476,895.0822069814826,37210839.834998764,0,0.00000000000000026836236697624305,0,0,0
271,166.84550326007673,0,42.26386586320878,144.17633346321676,243878.97840528097,-4035354.8695381465,2793317.032387173,4431359.33600968,-808.9966601637813,-260.99526253674054,261.3793265566227,-154.02474720389878,317.1594592945407,-558.1271960207899,5.552987950446316,-3.843839346004709,-6.116385109898386,0.0000000000000001720580600194984,-0.00000000000000026133751750743445,-0.0000000000000015062142747924058,0,2.408494925168923,113,80,0,22.24831482598342,1.6745534169181937,0,0.0000000000003630102423128819,-0.000000000000039593623774320055,-0.000000000000014950853356046466,-0.00000000000027959200172150075,0,0,0,0,0,0,270,64876.22051635756,0,0,-0.7277471204770829,-0.28664018732196034,-0.6230742585353252,0.3093514058169671,0.6736248787535646,-0.6712162322555313,0.6121158684075917,-0.6812245780477073,-0.4015560208829435,889.3330509848199,36357279.61545014,0,0.0000000000000002373071074777604,0,0,0
