time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s2),acc_Body_Y(m/s2),acc_Body_Z(m/s2),Isp(s),Mach number,attitude_azimuth(deg),attitude_elevation(deg),attitude_roll(deg),angle of attack alpha(deg),angle of attack beta(deg),all angle of attack gamma(deg),dynamic pressure(Pa),aeroforce_Body_X[N],aeroforce_Body_Y[N],aeroforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
64,555.0329252459924,13433.403973767536,42.49812272486478,143.4818680239833,7204.350591135211,-3802438.516985935,2788138.2962518125,4291427.995590724,-437.0622676945646,-176.50810695124454,194.42040845797132,-24.255399499224865,56.95510926500411,-314.26076177190726,-5.504404932878854,2.6292606241817937,4.890957945422394,17.469918506209826,-0.019949430537137047,-1.8374930022380838,220,1.0285221552814945,113,80,0,1.1437581228067097,0.013075070123605002,0,29540.815304575117,-3737.0240014568008,-11.072590788019022,-1019.8691161512464,13433.403973767536,0,0,0,0,0,270,2262.3937051760568,0,0,-0.7170360859408836,-0.2704452682824029,-0.6424317927393046,0.3275566223801941,0.6828193797033073,-0.6530423828791431,0.6152771006574652,-0.6786877423125083,-0.4010199968097521,509.8802142531044,28470978.7202349,9.615497552447454,6.732977146897258,2.8225280969379316,1,0
65,548.080314702961,13502.69233308017,42.49790250890872,143.4825668324332,7522.520596056245,-3802878.3577658767,2787963.1135510253,4291624.8830978535,-442.6471716297511,-173.84766100993477,199.37550255211676,-24.729332782837474,58.07214412178264,-322.11417872487016,-5.670840895544397,2.687720524707826,5.016980475061647,17.68497769743955,-0.020311970229927923,-1.81958874812808,220,1.0585642047697768,113,80,0,1.0866259624819794,0.012723203851457324,0,29907.741017097138,-3809.904191152655,-11.132591035857269,-997.2807737040039,13502.69233308017,0,0,0,0,0,270,2324.5134872194494,0,0,-0.7170658713865766,-0.2705012835437316,-0.6423749619138367,0.32749698695052204,0.6827948152587062,-0.6530979741157975,0.6152741337249107,-0.67869013242939,-0.4010205038548999,515.6647348892036,29525486.0921932,9.616422155475352,6.951361121622258,2.7319128725345965,1,0
66,541.1277041599296,13571.117233369252,42.497677933489676,143.48327951801386,7848.649562661536,-3803323.8698450816,2787790.6187462327,4291826.788009041,-448.40631363390526,-171.13249832187105,204.45573089959802,-25.227905179848847,59.246501931454276,-330.17981590887143,-5.847661583542693,2.7437584617016437,5.1448135029087325,17.90778284020007,-0.02073194054955163,-1.7941812834813327,220,1.0897201373471141,113,80,0,1.0357062468576432,0.012428008463412193,0,30245.774198897594,-3880.719818457204,-11.218627392359652,-970.8811987769681,13571.117233369252,0,0,0,0,0,270,2387.8644719530025,0,0,-0.7170957689291377,-0.2705574202940191,-0.6423179434733036,0.32743720281066757,0.6827701501620422,-0.6531537340192033,0.6152711080486832,-0.6786925698514371,-0.4010210209315688,521.6864000396428,30618441.119795013,9.617109656692449,7.17154155779513,2.640564797636832,1,0
67,534.1750936168983,13638.606848316664,42.49744877587972,143.4840067842885,8182.953642998822,-3803775.230394093,2787620.867687687,4292033.837954308,-454.3457722248544,-168.36026547362678,209.6659989761581,-25.751760184285757,60.47981256152693,-338.4656436857002,-6.032357957085075,2.8011406430211885,5.276628076266281,18.13910410171693,-0.020788485783912236,-1.7662143025060777,220,1.1220485276777115,113,80,0,0.9906887601081406,0.012178337829793568,0,30552.37643542525,-3949.1492166553617,-11.104691339773762,-943.4676903886887,13638.606848316664,0,0,0,0,0,270,2452.5093892169207,0,0,-0.717125784480598,-0.2706136847624313,-0.6422607280944292,0.3273772625371032,0.6827453795005238,-0.6532096713494054,0.6152680206274334,-0.678695056995397,-0.4010215485522134,527.953682490822,31751354.96757569,9.617572360264091,7.392986426820618,2.5485897188978734,1,0
68,527.2224830738669,13705.089142141014,42.497214804345404,143.48474936032113,8525.657256054692,-3804232.6233250448,2787453.9184606127,4292246.165400334,-460.4712997174082,-165.52744050430354,215.01226814700527,-26.301051791917445,61.77256712472281,-346.98066165433545,-6.220164628300232,2.8649484721940155,5.416621143789393,18.37976919827188,-0.021149490978475072,-1.7437524287021713,220,1.1556134236733795,113,80,0,0.9510448705353884,0.011962998489585519,0,30825.00691897048,-4014.8615871035367,-11.150487149421426,-919.345485326445,13705.089142141014,0,0,0,0,0,270,2518.5132938860843,0,0,-0.717155924174066,-0.2706700833940513,-0.6422033061091311,0.32731715844198517,0.6827204981757191,-0.6532657951861266,0.61526486833843,-0.678697596375702,-0.40102208724999044,534.4749076215502,32925881.016947165,9.617829157777976,7.615118315318567,2.456099463568517,1,0
69,520.2698725308355,13770.492247623675,42.49697579202355,143.48550796021794,8876.994575958699,-3804696.2373699206,2787289.8340999186,4292463.909793134,-466.78964631450054,-162.6304273301375,220.50069538334333,-26.87636297226814,63.12578330044103,-355.73462757833033,-6.41725204656985,2.9302008928721275,5.5616961231354605,18.630666557676225,-0.021443317237462622,-1.7183390560378164,220,1.19048501906588,113,80,0,0.9163572457763162,0.01180162376341997,0,31061.133132729057,-4077.5177324969654,-11.156311925774197,-894.0000416495525,13770.492247623675,0,0,0,0,0,270,2585.9398708434705,0,0,-0.7171861940123119,-0.27072662250029256,-0.642145668044034,0.3272568829914056,0.6826955011917593,-0.6533221144177519,0.6152616481245065,-0.678700190453868,-0.40102263754680884,541.2594446885316,34143836.42110282,9.617894785746824,7.837312802031023,2.3632115125087396,1,0
70,513.3172619878042,13834.744598407116,42.496731478779886,143.4862834031338,9237.209834343754,-3805166.2744133794,2787128.676443018,4292687.214633444,-473.3296137150301,-159.68121307772182,226.13058193092945,-27.489129082567757,64.56607620347938,-364.73899623390923,-6.672034110356342,2.967085129976738,5.698343098786537,18.908452530145944,-0.019741893060723825,-1.6339933976645646,220,1.226760016198358,113,80,0,0.890394224920445,0.011709737437890801,0,31259.24643289004,-4128.709517206233,-10.133854492387787,-838.7570169953244,13834.744598407116,0,0,0,0,0,270,2654.862207162304,0,0,-0.7172166008835482,-0.2707833093242959,-0.64208780303665,0.3271964275452278,0.6826703828212491,-0.6533786392439912,0.6152583564801779,-0.6787028420524492,-0.40102320004114295,548.3375357514869,35408359.2924188,9.617648396602013,8.043192432722682,2.270049125331322,1,0
71,506.3646514447728,13897.775901653345,42.49648140520212,143.48707710868976,9606.56254470069,-3805642.986766964,2786970.4828625782,4292916.217387499,-480.13774380864464,-156.69712429764252,231.90106082524454,-28.158454677602805,66.13483892861896,-374.0133461714747,-6.922687060810151,3.0253864685138314,5.858447140467435,19.2046979759311,-0.020432346984827987,-1.5757317276426388,220,1.2645764721020436,113,80,0,0.8787582029952958,0.011894176593617873,0,31419.42630938528,-4173.195704968862,-10.346218259171552,-797.8948470382359,13897.775901653345,0,0,0,0,0,270,2725.4075347982107,0,0,-0.7172471568277767,-0.27084015635664777,-0.6420296922473114,0.32713577720809106,0.682645133101148,-0.6534353874131504,0.6152549872149994,-0.6787055561567348,-0.40102377579022463,555.7556511675615,36724779.58495221,9.61691062033445,8.24148307560923,2.1767398162603957,1,0
72,499.4120409017414,13959.51863805584,42.49622521944738,143.48789017479095,9985.33731722273,-3806126.619549382,2786815.318144168,4293151.081282854,-487.16256947236633,-153.6130553740864,237.8603451066864,-28.846741954202145,67.74904472127703,-383.58802122260875,-7.131116526313828,3.1412130020004696,6.060082188385577,19.51500340076897,-0.02145560192696294,-1.5988571945347188,220,1.30402771464641,113,80,0,0.8664717067662455,0.01201603617773812,0,31538.86808534785,-4213.490961473387,-10.715185947120405,-798.4885346330174,13959.51863805584,0,0,0,0,0,270,2797.673994955,0,0,-0.717277871111235,-0.2708971732792712,-0.6419713211066637,0.3270749204250957,0.6826197443380124,-0.6534923726171743,0.6152515355877236,-0.6787083365844323,-0.401024365603564,563.4730549463321,38095609.34163943,9.616165118310555,8.436903030742876,2.0834126467304612,1,0
73,492.45943035871005,14019.907634716958,42.49596278751207,143.48872303736238,10373.843608874828,-3806617.387307996,2786663.2920951243,4293392.004187508,-494.41308019760976,-150.42245526017686,244.01837216375117,-29.554181483552185,69.40862907269975,-393.4779490060562,-7.371918902646698,3.2407464790987373,6.257541528163299,19.84060113039922,-0.021977616833305902,-1.5889146712898432,220,1.3452196720737353,113,80,0,0.8532102766844163,0.01210785172589939,0,31614.88306469112,-4249.2165040661785,-10.823084666371837,-782.4760139119925,14019.907634716958,0,0,0,0,0,270,2871.700069957914,0,0,-0.7173087473303111,-0.2709543639666909,-0.6419126838214259,0.32701385254351195,0.682594213489846,-0.6535496002254374,0.6152479997920107,-0.6787111847889239,-0.4010249697890958,571.5034338220856,39523785.27121176,9.615421330725933,8.628561546625326,1.9901992019304762,1,0
74,485.5068198156787,14078.87789665567,42.495693900663646,143.48957635291342,10772.402917378582,-3807115.527075129,2786514.5083368793,4293639.185960596,-501.9085400278084,-147.12751234234602,250.37979838586662,-30.286971707155857,71.12664121687875,-403.6967983175513,-7.62320081699111,3.3475419694543156,6.465954624670843,20.18280096353156,-0.022115490858771736,-1.58142265696174,220,1.3882692824542144,113,80,0,0.8406941143177846,0.012255756629664626,0,31644.83144854885,-4279.990385878647,-10.737221635505113,-767.7914849659571,14078.87789665567,0,0,0,0,0,270,2947.54420329557,0,0,-0.7173397909858741,-0.27101173420560287,-0.6418537716576995,0.32695256662124933,0.6825685359470104,-0.6536070783849669,0.6152443770146299,-0.6787141030345741,-0.40102558882676476,579.8695809237113,41012558.590332136,9.614622899807731,8.8155103310465,1.8972382379593191,1,0
75,478.5542092726473,14136.30074945606,42.49541831649785,143.4904508822417,11181.36225024052,-3807621.298239683,2786369.0760608357,4293892.840917105,-509.6974652669485,-143.709999490708,256.98293468060785,-31.050590886642624,72.9169219896849,-414.30727233020093,-7.996026056835649,3.5041046338799786,6.773468693992652,20.689401643185967,-0.02257746878249378,-1.5682378452042078,220,1.4295592124347485,113,80,0,0.829283144029825,0.012403732570887236,0,31463.352374901806,-4235.300505776987,-10.804542720582424,-750.4868219631381,14136.30074945606,0,0,0,0,0,270,3025.274160253497,0,0,-0.7173710084629727,-0.2710692907012149,-0.6417945744983805,0.3268910546216649,0.6825427063688355,-0.6536648165467079,0.6152406639886159,-0.6787170939511143,-0.40102622327399146,588.6291691466105,42574941.94703474,9.613757334230005,8.850200089586933,1.8048096408067813,1,0
76,471.60159872961594,14191.63066415396,42.49513568760807,143.49134772429073,11601.212495927699,-3808135.068692417,2786227.1491752574,4294153.271935852,-517.9187059998362,-140.11228272017652,263.9410038642427,-31.860252397535646,74.81482020611291,-425.49359680755833,-8.448059410844397,3.6926194008414486,7.144628363357026,21.30239548439998,-0.02292024341022092,-1.5506943220704397,220,1.4681087542296825,113,80,0,0.819352078678146,0.01257132486778841,0,31057.353257465922,-4145.386896940379,-10.809223435532298,-731.3099214293575,14191.63066415396,0,0,0,0,0,270,3104.9877161128456,0,0,-0.7174024089824745,-0.2711270431806852,-0.6417350777713815,0.3268293049372487,0.682516717077645,-0.6537228283789611,0.6152368560321929,-0.6787201613077753,-0.40102687392987785,597.943217466732,44249702.18709452,9.6128112793737,8.790018753344091,1.7140937138966421,1,0
77,464.6489881865846,14244.785661753118,42.49484558520553,143.49226823235864,12032.553029687144,-3808657.2882861635,2786088.9153635637,4294420.848481717,-526.5978425189185,-136.32287388409495,271.2758285340335,-32.71840622142676,76.82599252506672,-437.29076922302625,-8.912213386351056,3.8874596048636993,7.527106742683563,21.933083490954996,-0.02330064479407845,-1.5341220397099269,220,1.508770104537409,113,80,0,0.8107612263709723,0.012761138171539385,0,30644.639828759315,-4053.600609868997,-10.826621027663917,-712.8282535059578,14244.785661753118,0,0,0,0,0,270,3186.8053269127067,0,0,-0.7174340039168919,-0.271185003619704,-0.641675263537218,0.3267673032876857,0.6824905586192468,-0.6537811307293,0.6152329473669877,-0.6787233097569064,-0.40102754178081046,607.8484916789914,46045772.439913824,9.611787569175497,8.72400610553193,1.6253437701313123,1,0
78,457.6963776435532,14295.791490540265,42.49454757156892,143.49321378775863,12476.003879937343,-3809188.4211844155,2785954.5696412222,4294695.953212418,-535.7474366915794,-132.33478316885908,278.9995672260542,-33.6257361315584,78.95202808209332,-449.7175549532783,-9.388780719075172,4.090547056928163,7.922944638527385,22.58355711853732,-0.023711216272484847,-1.52041201276361,220,1.5516068190936918,113,80,0,0.8032127726676926,0.012971181080693003,0,30220.579095697405,-3959.3792030794516,-10.852537797439334,-695.8870707676463,14295.791490540265,0,0,0,0,0,270,3270.8499423945027,0,0,-0.717465804870635,-0.27124318423834215,-0.6416151134797063,0.3267050350937696,0.6824642213401081,-0.6538397407889939,0.6152289320941519,-0.6787265440476633,-0.40102822783365855,618.3676651234865,47968867.051448345,9.610694005973972,8.650667552721936,1.538593145712334,1,0
79,450.74376710052184,14344.671384244346,42.49424120451102,143.49418578560025,12932.204973719083,-3809728.944457106,2785824.314764749,4294978.981833425,-545.3812229189689,-128.14001842023214,287.12584755658156,-34.58288122040105,81.19439051344223,-462.79484687521557,-9.881485033000299,4.3002617590076495,8.331994965410718,23.25586599071606,-0.024145923087457888,-1.506061370583117,220,1.5966894565106733,113,80,0,0.7963684876383958,0.013200377114931734,0,29780.926291490312,-3862.2347404040775,-10.883624332560544,-678.8477756612109,14344.671384244346,0,0,0,0,0,270,3357.2457108608874,0,0,-0.7174978235600475,-0.27130159737424697,-0.6415546090932376,0.3266424856269712,0.6824376954857749,-0.6538986759150828,0.6152248042545332,-0.6787298689775239,-0.40102893310548626,629.5250550759778,50025250.46902752,9.609539584270184,8.568581580724882,1.4538828123373848,1,0
80,443.79115655749047,14391.447220178083,42.493926022720274,143.49518568121906,13401.821690333076,-3810279.35454093,2785698.3612022214,4295270.345644412,-555.5284667520157,-123.7303319346375,295.6747578273936,-35.59428756236045,83.56349356302478,-476.55725927649155,-10.417602840059164,4.520830492097668,8.769409682153185,23.980282171757203,-0.02460041803118429,-1.4824177476910174,220,1.6441404310575345,113,80,0,0.790746802792598,0.013448006329525196,0,29323.393159884126,-3749.2100605989813,-10.917447969855806,-657.8838867491452,14391.447220178083,0,0,0,0,0,270,3446.1221653336797,0,0,-0.717530072204988,-0.2713602558953511,-0.6414937310698475,0.3265796395207466,0.6824109708783972,-0.653957954210592,0.6152205576311667,-0.678733289551362,-0.40102965865729095,641.3615476693226,52224595.98881248,9.608305805950797,8.448140539081008,1.371259365649577,1,0
81,436.8385460144591,14436.141448042823,42.49360151513954,143.49621508742402,13885.56152470503,-3810840.1837546634,2785576.929261387,4295570.480279241,-566.2227062726776,-119.09517642018699,304.6704075692341,-36.664684407854736,86.0703992356487,-491.0456711020278,-10.974097742512424,4.751075126691343,9.224797108272536,24.733497502935514,-0.02507127723359659,-1.459330286762257,220,1.6941034569426827,113,80,0,0.7867462450281804,0.013713876248122578,0,28846.171641848337,-3631.59636100822,-10.952100293450288,-637.4917206240879,14436.141448042823,0,0,0,0,0,270,3537.622873557725,0,0,-0.717562564348118,-0.271419174064948,-0.6414324580156934,0.32651647974633025,0.6823840362417184,-0.6540175957392319,0.615216185336681,-0.6787368113137541,-0.4010304056644832,653.9234445970824,54578228.722858,9.60697791336988,8.313360609180345,1.2907710574114815,1,0
82,429.88593547142773,14478.776274543025,42.493267162129406,143.49727563450355,14384.16509120632,-3811411.9856515476,2785460.252638344,4295879.843003978,-577.4767910231632,-114.21761457859593,314.1341703777831,-37.792083223341166,88.70878622109277,-506.2895807871144,-11.54426161737521,4.998319899242462,9.701942606825611,25.515415820095534,-0.024948315873070115,-1.4474164822015192,220,1.7466725493238742,113,80,0,0.7829110513116464,0.014065613943346288,0,28345.578197357194,-3510.0578757787885,-10.724930107531522,-622.2239884679627,14478.776274543025,0,0,0,0,0,270,3631.8930665151897,0,0,-0.7175953136995938,-0.2714783662675288,-0.6413707682807931,0.3264529891045392,0.6823568801514683,-0.6540776207872168,0.6152116803678982,-0.6787404399022265,-0.40103117532211746,667.2371277509764,57094576.14480681,9.605600267580716,8.165091216416602,1.2124698261769897,1,0
83,422.93332492839636,14519.373637256307,42.49292243098709,143.49836899164967,14898.4015571028,-3811995.3336258368,2785348.5751902764,4296198.909261363,-589.3191689392859,-109.09586341710107,324.0802597535131,-38.9822403506256,91.49375916093246,-522.3163435734729,-12.144457738003837,5.246722490590709,10.193378882463465,26.328010709898813,-0.025528573093399842,-1.4228313973269673,220,1.8019490181644067,113,80,0,0.7804020124304857,0.014428369256336315,0,27818.309957966438,-3384.3805289683723,-10.796884299069863,-601.7628136840117,14519.373637256307,0,0,0,0,0,270,3729.0814539906783,0,0,-0.7176283342978049,-0.27153784722090424,-0.6413086396888744,0.3263891499856324,0.6823294909024,-0.654138050121324,0.6152070355454448,-0.6787441810958739,-0.4010319688551992,681.3420617105022,59782700.954113334,9.604133549359894,8.002160930547046,1.1364116621102478,1,0
84,415.980714385365,14557.955724636258,42.492566742101516,143.49949698882745,15429.068759644404,-3812590.828973523,2785242.144364103,4296528.169967805,-601.7764489338074,-103.72363401011805,334.5257835997598,-40.23957294022645,94.43568403704413,-539.1561407510874,-12.774012730925975,5.499654210356991,10.701171675812269,27.173170120473507,-0.026091453394856856,-1.3890477683298554,220,1.8600404811534021,113,80,0,0.779678125989174,0.014800360492819053,0,27261.435284985957,-3254.44100580663,-10.853541422543602,-577.8170829852492,14557.955724636258,0,0,0,0,0,270,3829.3509409039166,0,0,-0.7176616414966401,-0.271597633103491,-0.6412460479542382,0.32632494305692245,0.6823018556938781,-0.6541989064921971,0.6152022430577151,-0.6787480411826406,-0.4010327875965807,696.2765159307626,62652241.8072922,9.602560796303111,7.823538191224203,1.0626556955095565,1,0
85,409.0281038423336,14594.54567621075,42.49219947966662,143.5006615649059,15976.99589930661,-3813199.0993359773,2785141.2153225825,4296868.134207709,-614.8702416642033,-98.0869387240437,345.4925900357544,-41.56534483590636,97.5357457585034,-556.842732084414,-13.416237997436962,5.77742745653153,11.236930100733787,28.052685157866165,-0.02518665140346421,-1.374718964600838,220,1.9210603349647137,113,80,0,0.7800996759274816,0.015249018083619392,0,26672.400301549733,-3120.209058402776,-10.30204826569464,-562.2986914067742,14594.54567621075,0,0,0,0,0,270,3932.8742246153497,0,0,-0.7176952515763577,-0.2716577410384886,-0.6411829673335169,0.32626034784385993,0.6822739609499583,-0.6542602140085078,0.6151972946051958,-0.6787520268430292,-0.4010336329622839,712.0755517514023,65713376.938074216,9.600899999569595,7.628348832493696,0.9912627518268008,1,0
86,402.07549329930225,14629.168306006008,42.49182003757635,143.501864596295,16543.048002651893,-3813820.790252935,2785046.0622348324,4297219.336012392,-628.6252436706903,-92.17359495927046,357.00271443216906,-42.961644325544,100.79839148637407,-575.4110574477579,-14.098162626994458,6.051280474593918,11.787109280011414,28.96823423283187,-0.025898645974058,-1.3382731590938493,220,1.9851280152290038,113,80,0,0.781391593989261,0.01578239926196906,0,26049.058806908244,-2981.7512368304033,-10.413210855803639,-538.0868406118778,14629.168306006008,0,0,0,0,0,270,4039.8187993904867,0,0,-0.7177291803693852,-0.27171818749195964,-0.6411193728412634,0.3261953445854222,0.682245793452205,-0.6543219960291483,0.6151921820188293,-0.6787561446520063,-0.4010345063458457,728.7774740616558,68976835.65499565,9.59915738914932,7.4158989705219565,0.922293699004301,1,0
87,395.1228827562709,14661.849867584066,42.49142775511265,143.50310816128783,17128.114858279005,-3814456.575344438,2784956.9587075724,4297582.32160129,-643.050398546946,-85.99135531431502,369.0533233417264,-44.4323626670552,104.23486184021306,-594.8612123085929,-14.740589471247821,6.308123789467957,12.304380188237545,29.829589464571345,-0.026548667398149206,-1.3029424374035488,220,2.05225136638141,113,80,0,0.7845679533097012,0.01631347512059371,0,25386.850359777465,-2875.496486906546,-10.48998599569466,-514.8223719323729,14661.849867584066,0,0,0,0,0,270,4150.369805021954,0,0,-0.7177634453228685,-0.2717789908050632,-0.6410552368674844,0.32612991132987085,0.6822173386367549,-0.654384278386449,0.6151868963934586,-0.6787604017769189,-0.40103540926633824,746.3971353976057,72445583.62101063,9.597297990412052,7.277473951515682,0.8558100458700086,1,0
88,388.1702722132395,14692.61570244241,42.49102198703373,143.50439429312596,17733.049349983223,-3815107.10333447,2784874.1642827843,4297957.613478689,-658.1140546721288,-79.55413264640941,381.6177622557096,-45.974356590943046,107.8374348434455,-615.1503495498255,-15.391439569421438,6.568297665814191,12.828373576404362,30.702158149710456,-0.027138908926733762,-1.267205629505959,220,2.122282467566331,113,80,0,0.7894208797971931,0.0168526751809824,0,24678.923125140984,-2774.9506159353714,-10.534517665662824,-491.8915541554783,14692.61570244241,0,0,0,0,0,270,4264.708364243386,0,0,-0.7177980634844303,-0.2718401689237587,-0.640990532393033,0.3260640265836374,0.6821885822545215,-0.6544470863329068,0.6151814290321731,-0.6787648052168501,-0.40103634320702747,764.902010356338,76110972.57314798,9.595325904714999,7.1487973566686875,0.7918800576998591,1,0
89,381.21766167020814,14721.493971481323,42.49060208539436,143.50572502979136,18358.707071576267,-3815773.025170452,2784797.939153689,4298345.7356972825,-673.8429026676196,-72.85076756565952,394.71794102612506,-47.59048626824335,111.61253708770741,-636.3140741184727,-16.071162101193696,6.8404499272877395,13.375978584582734,31.613825988570355,-0.027672309824861685,-1.2303936411832757,220,2.195344330334792,113,80,0,0.7957918318522968,0.01740687358631042,0,23926.43801124031,-2669.745151669675,-10.549173244448031,-469.0477868257824,14721.493971481323,0,0,0,0,0,270,4383.016068098371,0,0,-0.717833051943211,-0.2719017398176687,-0.6409252323181076,0.3259976688026042,0.6821595100080187,-0.6545104451732512,0.6151757712013396,-0.6787693619998952,-0.40103730965720913,784.3301248698358,79982860.87449753,9.593243637052652,7.003204258619252,0.7305695840493706,1,0
90,374.2650511271768,14748.517908831684,42.490167384005375,143.50710245406452,19005.982623601332,-3816455.0185443545,2784728.5579530187,4298747.237095018,-690.2558865677089,-65.85700014976143,408.38362230048784,-49.27880960106086,115.55142726678179,-658.3943782506985,-16.756664834447946,7.152948171761336,13.961250643870873,32.56590582450097,-0.024614834587691092,-1.231520740305215,220,2.271571174883292,113,80,0,0.8020966459963833,0.018110496975113622,0,23131.186779329746,-2560.2375004220025,-9.212472325448635,-460.91517283450855,14748.517908831684,0,0,0,0,0,270,4505.478655165551,0,0,-0.7178684281923593,-0.2719637218080879,-0.6408593089164923,0.32593081598834706,0.6821301072525894,-0.6545743807763491,0.6151699139211879,-0.6787740793517854,-0.4010383101479639,804.7157985111061,84071849.09055059,9.591099097409792,6.840706853902914,0.6719358123632619,1,0
91,367.3124405841454,14773.725931487166,42.48971725530042,143.50852845026617,19675.81463786587,-3817153.7756231767,2784666.3255985687,4299162.6993559925,-707.3824160086866,-58.558982012669404,422.63998245365985,-51.042327045516686,119.6599254718185,-681.4318637186706,-17.501544902720802,7.445310948456683,14.555754243241232,33.55966315849589,-0.025342338484458438,-1.185256032314145,220,2.3511023133034836,113,80,0,0.8082171968738847,0.018985341555440564,0,22295.43743776239,-2446.844151558213,-9.308556198836698,-435.3592859463905,14773.725931487166,0,0,0,0,0,270,4632.265066106608,0,0,-0.717904208251901,-0.27202613121592994,-0.6407927369359805,0.3258634483758602,0.6821003605481151,-0.6546389166194784,0.6151638487320303,-0.678778964078753,-0.4010393461212636,826.1014414834758,88388817.17141494,9.588893306752386,6.661479114801939,0.6160261497078231,1,0
92,360.35983004111404,14797.149973874504,42.48925096310136,143.51000531560734,20369.178205028176,-3817870.037221335,2784611.539787961,4299592.719793402,-725.271411890517,-50.96127122067285,437.505206830924,-52.892515366581165,123.97019526366262,-705.4660418836925,-18.285059092625062,7.75344279790615,15.181456622399423,34.605423953949,-0.025907161135167556,-1.1372171530108037,220,2.4320197140752327,113,80,0,0.8162265159899798,0.019850016983262286,0,21386.878606015187,-2326.745279328742,-9.335900183517204,-409.80737997881164,14797.149973874504,0,0,0,0,0,270,4763.5802370765505,0,0,-0.7179404114230739,-0.2720889882306883,-0.6407254857809759,0.3257955417051987,0.6820702537287442,-0.6547040812332108,0.6151575657103499,-0.6787840241652766,-0.4010404192688184,848.5437396353004,92945550.37933128,9.586557162044764,6.456727652089524,0.5629096508963057,1,0
93,353.40721949808267,14818.793292491222,42.48876771354439,143.51153554294615,21087.097347809,-3818604.5865984736,2784564.5085914433,4300037.923949484,-743.9647485420359,-43.04681472770302,453.0130734009745,-54.83411402781701,128.49276019901717,-730.5521596895793,-19.113887653005527,8.081731750265831,15.845484070235688,35.71379501024179,-0.026329780516746837,-1.0888690478585534,220,2.514427865342278,113,80,0,0.8259787769892567,0.0207197236013978,0,20421.647975458858,-2197.28030019717,-9.305134522418413,-384.81418260121256,14818.793292491222,0,0,0,0,0,270,4899.646400315827,0,0,-0.7179770586091824,-0.27215231481020496,-0.6406575222803159,0.32572706961959846,0.6820397692883735,-0.6547699055592672,0.6151510541549415,-0.6787892682213749,-0.40104153141483334,872.0994324064272,97756611.97980936,9.584092237744928,6.217417695421728,0.5127419518088261,1,0
94,346.4546089550513,14838.715401548303,42.48826667018595,143.51312175365356,21830.664920682088,-3819358.2571599805,2784525.5628641495,4300498.980269149,-763.5264743899586,-34.78391186345393,469.2210721127186,-56.87230704195946,133.23934012828104,-756.7810620453473,-20.01449212721479,8.44610176150344,16.574525245469317,36.9253762240377,-0.026656036379586467,-1.0444079119406435,220,2.6003619068764428,113,80,0,0.8369253134908936,0.02160206958087269,0,19440.106612354128,-2045.7486213311738,-9.235106660181687,-361.8399347209579,14838.715401548303,0,0,0,0,0,270,5040.697289995309,0,0,-0.7180141718017459,-0.2722161340252004,-0.6405888115384369,0.32565800441008086,0.6820088888040744,-0.6548364221359984,0.6151443027904077,-0.6787947053186301,-0.4010426844812126,896.856182525099,102845874.69960801,9.581512792336163,5.9048099475466564,0.46552880026088117,1,0
95,339.50199841201993,14856.98958062148,42.487746951753905,143.51476670594093,22601.06220275443,-3820131.944704555,2784495.0642605135,4300976.6131391935,-784.0036959274025,-26.15052342874216,486.17022434606713,-59.011329695498716,138.21943935831112,-784.2181843692681,-20.944982909171916,8.82273590404538,17.32786728572934,38.17728601340107,-0.02688837567009017,-0.9987649946569945,220,2.6900061065212766,113,80,0,0.8487475329852959,0.022503321414125154,0,18446.43162059346,-1895.7246851245593,-9.128657274048694,-339.08271163002,14856.98958062148,0,0,0,0,0,270,5186.978861658159,0,0,-0.7180517741464308,-0.27228047013610224,-0.6405193168262968,0.32558831692440765,0.6819775928801504,-0.6549036651994913,0.6151372997368103,-0.6788003450145403,-0.4010438804927043,922.8798037361796,108230709.69563481,9.578825494560414,5.583839547312196,0.4212358691478497,1,0
