time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s2),acc_Body_Y(m/s2),acc_Body_Z(m/s2),Isp(s),Mach number,attitude_azimuth(deg),attitude_elevation(deg),attitude_roll(deg),angle of attack alpha(deg),angle of attack beta(deg),all angle of attack gamma(deg),dynamic pressure(Pa),aeroforce_Body_X[N],aeroforce_Body_Y[N],aeroforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
227,166.84550326007673,0,42.328696875997814,143.9931169746644,202569.4094833173,-3988259.51764539,2798678.162639527,4409072.963998969,-1012.8944029437624,-106.79590522183439,499.02307261128453,-148.08280322227824,313.94810534275825,-903.6460675869487,5.5922188994441155,-3.9242232972335143,-6.201224869353134,-0.0000000000007282937601221664,-0.0000000000001358333904580566,-0.0000000000037694111219167946,0,3.5316518801601986,113,80,0,10.998568131094698,0.8225613207170586,0,0.0000000014819415965767476,-0.00000000012147419040173166,-0.000000000022607422605985597,-0.0000000006288859906417676,0,0,0,0,0,0,270,48174.24228708444,0,0,-0.7251830549349776,-0.2829495567136193,-0.6277332914468847,0.31360903195478196,0.6758898734490163,-0.6669499636745304,0.6129917714876422,-0.6805236420027149,-0.40140834665438013,1134.1889013234786,78172803.11440161,0,0.000000000000728063915587699,0,0,0
228,166.84550326007673,0,42.32740485216917,143.99680764738608,203468.47839449625,-3989269.616085598,2798569.4049166334,4409568.886768186,-1007.3026235360901,-110.71924708314513,492.8227741144176,-148.1085790824224,313.7873836500996,-894.4921650346066,5.591342514229082,-3.9224624050530625,-6.199375129988843,-0.0000000000006102340444773124,-0.0000000000001155318882927074,-0.000000000003322563650888797,0,3.5003197111465467,113,80,0,11.186791917146918,0.8357270909236908,0,0.0000000012352020618489856,-0.00000000010185696703582262,-0.000000000019253516189629212,-0.0000000005543331624004358,0,0,0,0,0,0,270,48509.79886334258,0,0,-0.7252374337431357,-0.283029814811124,-0.6276342793583312,0.3135173740175159,0.6758421948343443,-0.667041365936669,0.6129743231872211,-0.6805376195402257,-0.4014112946887408,1126.8503067147733,76791886.42871761,0,0.0000000000006104867380036562,0,0,0
229,166.84550326007673,0,42.32611277838082,144.0004958627039,204358.39464542363,-3990274.1231819927,2798456.724730346,4410058.610160773,-1001.7117127212371,-114.64083398719522,486.6243163447056,-148.1345346549649,313.62811118771106,-885.3407427185476,5.5904817111765395,-3.920713378617639,-6.197543410393272,-0.0000000000005142088208871381,-0.00000000000009488349779908221,-0.000000000002799337897419192,0,3.469036430168886,113,80,0,11.37843920055568,0.8491210397060032,0,0.0000000010311312572135196,-0.00000000008578637664821529,-0.00000000001585869750132712,-0.0000000004670491083565879,0,0,0,0,0,0,270,48845.19058517468,0,0,-0.7252917877256965,-0.2831100354210745,-0.6275352822762568,0.3134257382473876,0.6757945185440744,-0.6671327269066201,0.6129568739003938,-0.6805515972721399,-0.40141424263296366,1119.5410226865945,75425401.44841248,0,0.0000000000005141665491247465,0,0,0
230,166.84550326007673,0,42.324820651278294,144.0041816435084,205239.16070314497,-3991273.039795379,2798340.123829693,4410542.136008449,-996.1216549248956,-118.560677787476,480.4276812962877,-148.1606700765165,313.4702867273931,-876.191774268583,5.589636474617353,-3.9189761934539877,-6.195729682800157,-0.00000000000043411256076633487,-0.00000000000008165906000371052,-0.0000000000024184093453700302,0,3.4378030147061787,113,80,0,11.573597933576742,0.8627498097817128,0,0.0000000008621007901464313,-0.00000000007235809274957313,-0.000000000013593925248042927,-0.0000000004034877914960605,0,0,0,0,0,0,270,49180.41934385224,0,0,-0.7253461170475541,-0.2831902187856737,-0.6274362999286525,0.3133341243835558,0.6757468444540364,-0.667224046859226,0.6129394235818302,-0.6805655752346974,-0.40141719049467617,1112.2615441897944,74073332.78338185,0,0.00000000000043368320593442793,0,0,0
231,166.84550326007673,0,42.323528467507494,144.00786501265378,206110.77900835965,-3992266.3667709953,2798219.603951862,4411019.466124945,-990.5324345883042,-122.47879031310836,474.2328509909197,-148.18698548536798,313.3139090537524,-867.0452333524568,5.588806789128113,-3.9172508252942473,-6.19393391974212,-0.0000000000003665172081578802,-0.00000000000006996144398355641,-0.0000000000020916071287529025,0,3.406620479938664,113,80,0,11.772358927991823,0.8766203035192078,0,0.0000000007218872999237411,-0.0000000000611200394316509,-0.000000000011666814315038054,-0.000000000348931758216283,0,0,0,0,0,0,270,49515.48702798058,0,0,-0.7254004218732619,-0.28327036514661097,-0.6273373320437732,0.3132425321655262,0.6756991724401248,-0.6673153260687631,0.6129219721862016,-0.6805795534641311,-0.4014201382815029,1105.0123777618835,72735665.21496597,0,0.0000000000003663271603812884,0,0,0
232,166.84550326007673,0,42.32223622371472,144.01154599295833,206973.2519754488,-3993254.1049385276,2798095.166822223,4411490.602306028,-984.9440361680023,-126.39518336904754,468.03980747767605,-148.21348102149415,313.1589769641673,-857.901093675411,5.587992639530773,-3.9155372500748435,-6.192156094049485,-0.000000000000310230793676283,-0.00000000000005983169161040503,-0.0000000000018104010242926913,0,3.3754898803295648,113,80,0,11.974815963343222,0.8907396957504146,0,0.0000000006054065916630863,-0.0000000000517020303148328,-0.0000000000100252701457813,-0.00000000030206788559608694,0,0,0,0,0,0,270,49850.3955240122,0,0,-0.725454702367033,-0.2833504747450651,-0.6272383783501339,0.3131509613331477,0.675651502378297,-0.6674065648089442,0.6129045196681822,-0.6805935319966656,-0.40142308600106524,1097.794041769926,71412383.69548467,0,0.00000000000030987967493640095,0,0,0
233,166.84550326007673,0,42.3209439165466,144.01522460720471,207826.58199252188,-3994236.255112127,2797966.814154353,4411955.546329523,-979.3564441355849,-130.30986873628697,461.8485328326524,-148.2401568265558,313.0054892687543,-848.7593289797555,5.58719401089199,-3.913835443935664,-6.190396178849292,-0.0000000000002622350148823109,-0.00000000000005157274742646494,-0.0000000000015696664868933797,0,3.3444123112833135,113,80,0,12.181065899571795,0.9051154473496302,0,0.0000000005084993380531657,-0.00000000004379844926103954,-0.000000000008625460102858197,-0.00000000026193215003872576,0,0,0,0,0,0,270,50185.146714938994,0,0,-0.7255089586927439,-0.2834305478217084,-0.6271394385765073,0.3130594116266092,0.6756038341445716,-0.6674977633529237,0.6128870659824466,-0.6806075108685186,-0.40142603366098173,1090.607066655832,70103473.34777808,0,0.00000000000026250901825485253,0,0,0
234,166.84550326007673,0,42.319651542649964,144.01890087814044,208670.7714214418,-3995212.818090423,2797834.5476500606,4412414.299955349,-973.7696429774581,-134.2228581720613,455.6590091586694,-148.2670130439011,312.85344479033324,-839.6199130444387,5.586410888522502,-3.9121453832191984,-6.188654147564275,-0.0000000000002227481656861585,-0.00000000000004421910945738553,-0.0000000000013625214600739445,0,3.3133889108843437,113,80,0,12.391208794226806,0.9197553196324585,0,0.000000000427758115650427,-0.00000000003715666433241587,-0.000000000007430474136744375,-0.00000000022739038811055917,0,0,0,0,0,0,270,50519.74248135992,0,0,-0.7255631910139378,-0.2835105846167102,-0.6270405124519173,0.31296788278643517,0.6755561676150258,-0.6675889219733018,0.6128696110836693,-0.6806214901159017,-0.4014289812688684,1083.4519951838124,68808919.46475285,0,0.00000000000022270102344020935,0,0,0
235,166.84550326007673,0,42.31835909867195,144.02257482847818,209505.82259788085,-3996183.79465654,2797698.368999408,4412866.86492554,-968.183617194596,-138.13416341004867,449.4712185849776,-148.29404981857232,312.7028423643942,-830.4828196846175,5.585643257976556,-3.9104670444696916,-6.186929973911894,-0.0000000000001893917350694502,-0.00000000000003832103136168788,-0.0000000000011843998441087954,0,3.2824208617207313,113,80,0,12.605348024420008,0.9346673896334757,0,0.00000000036038761683440547,-0.000000000031567574811300195,-0.000000000006409206193400926,-0.000000000197618708080561,0,0,0,0,0,0,270,50854.1847008183,0,0,-0.7256173994938271,-0.28359058536974396,-0.6269415997056358,0.3128763745534795,0.6755085026657949,-0.6676800409421317,0.6128521549265259,-0.6806354697750197,-0.40143192883233847,1076.3293826897373,67528707.50893402,0,0.00000000000018920243095849606,0,0,0
236,166.84550326007673,0,42.31706658125983,144.02624648089616,210331.7378313262,-3997149.1855781088,2797558.279880736,4413313.2429642705,-962.5983513022964,-142.04379616057193,443.2851432669631,-148.32126729730447,312.55368083906467,-821.3480227512312,5.584891105051317,-3.9088004044323035,-6.185223631903333,-0.00000000000016073497666554236,-0.00000000000003291779083653492,-0.000000000001030319781405644,0,3.251509392797184,113,80,0,12.823590413698405,0.9498600663250055,0,0.0000000003040915238884908,-0.000000000026857889210386504,-0.0000000000055354195825565,-0.00000000017193577233217156,0,0,0,0,0,0,270,51188.47524901717,0,0,-0.7256715842952958,-0.28367055031998734,-0.6268427000671787,0.3127848866689239,0.6754608391730693,-0.6677711205309206,0.61283469746569,-0.6806494498820729,-0.4014348763590027,1069.2397973321126,66262823.1120223,0,0.0000000000001609746063609563,0,0,0
237,166.84550326007673,0,42.315773987060986,144.02991585803858,211148.51940515265,-3998108.991607284,2797414.2819606867,4413753.435777886,-957.0138298299389,-145.9517681107992,437.1007653858544,-148.3486656285309,312.4059590750769,-812.2154961305748,5.584154415786294,-3.9071454400522727,-6.183535095842535,-0.00000000000013737924488866153,-0.00000000000002865935260913925,-0.0000000000008978835291022033,0,3.220655781542146,113,80,0,13.046046364013378,0.9653421078463217,0,0.00000000025698083849468514,-0.000000000022883809654718726,-0.000000000004786965681865058,-0.00000000014975992381416813,0,0,0,0,0,0,270,51522.61599809374,0,0,-0.7257257455809029,-0.283750479706129,-0.6267438132663012,0.3126934188742726,0.6754131770130939,-0.6678621610106368,0.612817238655834,-0.6806634304732558,-0.4014378238564694,1062.183820344358,65011252.07445708,0,0.00000000000013715568719312574,0,0,0
238,166.84550326007673,0,42.314481312722926,144.03358298251584,211956.16957662906,-3999063.213480756,2797266.3768942263,4414187.445054923,-951.4300373207428,-149.85809092494358,430.9180671484301,-148.37624496238573,312.259675945735,-803.0852137438745,5.583433176462793,-3.905502128474106,-6.181864340325264,-0.0000000000001172075118293574,-0.0000000000000248866297655287,-0.0000000000007827632157529859,0,3.189861355914016,113,80,0,13.272829992964928,0.9811226398167884,0,0.0000000002174994992351925,-0.00000000001952586024834147,-0.0000000000041451304811604575,-0.00000000013059438979583443,0,0,0,0,0,0,270,51856.60881826935,0,0,-0.7257798835128842,-0.2838303737663724,-0.6266449390329945,0.31260197091134756,0.675365516062165,-0.6679531626517137,0.6127997784516287,-0.6806774115847587,-0.4014407713323445,1055.1620462880371,63773980.36498449,0,0.0000000000001170295864546304,0,0,0
239,166.84550326007673,0,42.313188554893145,144.03724787690513,212754.69057696033,-4000011.851919765,2797114.566324668,4414615.272466141,-945.8469583315253,-153.76277624446192,424.73703078672753,-148.40400545070565,312.1148303368837,-793.9571495468662,5.582727373603337,-3.9038704470407546,-6.18021134023814,-0.00000000000010000949318496408,-0.000000000000021362750561071545,-0.0000000000006739763448550491,0,3.159127496611798,113,80,0,13.50405927650091,0.9972111748134854,0,0.00000000018436394723533325,-0.00000000001668464709128074,-0.0000000000035940877422753173,-0.00000000011248530887410531,0,0,0,0,0,0,270,52190.45557701231,0,0,-0.7258339982531574,-0.28391023273843874,-0.6265460770974799,0.3125105425222853,0.6753178561966288,-0.6680441257240545,0.612782316807741,-0.6806913932527684,-0.401443718794232,1048.1750833066621,62550994.12023172,0,0.00000000000010000057996931997,0,0,0
240,166.84550326007673,0,42.31189571021915,144.04091056375057,213544.0846113311,-4000954.9076301153,2796958.8518836955,4415036.91966454,-940.2645774324608,-157.66583568825288,418.5576385577524,-148.43194724703437,311.9714211468776,-784.8312775293699,5.582036993971149,-3.9022503732927833,-6.178576070757688,-0.000000000000085891443192201,-0.000000000000018365733271927226,-0.0000000000005911251316315319,0,3.128455639395704,113,80,0,13.73985619725132,1.0136176331008158,0,0.000000000156513959891862,-0.000000000014277377920300725,-0.000000000003125211886415116,-0.00000000009860982746946473,0,0,0,0,0,0,270,52524.15813909167,0,0,-0.7258880899633209,-0.2839900568595709,-0.6264472271902072,0.3124191334495335,0.6752701972928812,-0.6681350504970351,0.612764853678835,-0.6807053755134674,-0.4014466662497336,1041.223553379658,61342279.644285776,0,0.00000000000008557244661275241,0,0,0
241,166.84550326007673,0,42.31060277534836,144.0445710655638,214324.3538589282,-4001892.381302187,2796799.2351913843,4415452.388285394,-934.6828792068402,-161.56728085285422,412.3798727431892,-148.46007050662553,311.82944728654786,-775.7075717148737,5.58136202456959,-3.900641884967626,-6.176958507349467,-0.00000000000007357955712055616,-0.000000000000016144209722794184,-0.00000000000051856813054468,0,3.0978472775236296,113,80,0,13.980346898675435,1.0303523647068369,0,0.00000000013307259933971764,-0.000000000012235001841114571,-0.0000000000027218814228450823,-0.00000000008653487081708225,0,0,0,0,0,0,270,52857.71836697005,0,0,-0.7259421588046612,-0.28406984636653987,-0.6263483890418484,0.3123277434358448,0.6752225392273639,-0.668225937239512,0.6127473890195709,-0.6807193584030364,-0.40144961370644905,1034.3080925760287,60147823.408278584,0,0.00000000000007333132510046016,0,0,0
242,166.84550326007673,0,42.30930974692809,144.04822940482413,215095.50047298148,-4002824.273610952,2796635.7178562246,4415861.679946266,-929.1018482508314,-165.4671233126392,406.2037156491129,-148.48837538644528,311.6889076791735,-766.5860061601102,5.580702452641654,-3.8990449599987524,-6.17535862576712,-0.0000000000000629763061525263,-0.000000000000013844085469825396,-0.0000000000004553917970090629,0,3.0673039643096374,113,80,0,14.22566184519856,1.0474261729492955,0,0.00000000011331354330570356,-0.00000000001049985584545429,-0.0000000000023736892864264744,-0.00000000007601860048828519,0,0,0,0,0,0,270,53191.138120416734,0,0,-0.7259962049381515,-0.28414960149564583,-0.6262495623832938,0.3122363722242736,0.6751748818765633,-0.6683167862198237,0.6127299227846035,-0.6807333419576526,-0.40145256117197614,1027.4293513072403,58967612.04997677,0,0.00000000000006293160822612788,0,0,0
243,166.84550326007673,0,42.30801662160552,144.0518856039791,215857.52658079192,-4003750.5852159816,2796468.301475143,4416264.796247042,-923.5214691732396,-169.36537462001223,400.02914960570104,-148.51686204517603,311.54980126044995,-757.4665549546413,5.580058265669436,-3.8974595765148963,-6.173776402051482,-0.00000000000005450043056688718,-0.000000000000012367453013253406,-0.0000000000004007051261793934,0,3.036827315810985,113,80,0,14.47593598850916,1.0648503395240203,0,0.00000000009663440292295562,-0.000000000009023725997219951,-0.0000000000020727567750410827,-0.00000000006685237018993865,0,0,0,0,0,0,270,53524.41925731576,0,0,-0.7260502285244577,-0.2842293224827245,-0.6261507469456489,0.31214501955817275,0.6751272251170093,-0.6684075977057974,0.6127124549285828,-0.6807473262134921,-0.4014555086539113,1020.5879945787802,57801632.373377375,0,0.00000000000005408432244741938,0,0,0
244,166.84550326007673,0,42.306723396027586,144.0555396854447,216610.4342837641,-4004671.316761465,2796296.987633525,4416661.738769946,-917.9417265952685,-173.2620463056038,393.85615696694714,-148.54553064321908,311.41212697845947,-748.3491922204396,5.579429451373648,-3.8958857128392967,-6.172211812529716,-0.000000000000046219712924545895,-0.000000000000010959211325578744,-0.00000000000035283910992475076,0,3.0064190136505102,113,80,0,14.731308940182497,1.0826366512777081,0,0.00000000008253490205343296,-0.000000000007766248313141272,-0.000000000001812371831287811,-0.00000000005885613310616756,0,0,0,0,0,0,270,53857.563632346886,0,0,-0.7261042297239386,-0.2843090095631492,-0.6260519424602298,0.31205368518118826,0.6750795688252726,-0.6684983719647518,0.6126949854061526,-0.6807613112067292,-0.40145845615984876,1013.7847022398199,56649871.34830828,0,0.00000000000004654754345422986,0,0,0
245,166.84550326007673,0,42.30543006684098,144.0591916716058,217354.2256574491,-4005586.4688762166,2796121.777905236,4417052.509079569,-912.3626051502822,-177.1571498784645,387.68472011037477,-148.57438134269768,311.275883793643,-739.2338921114729,5.578815997713079,-3.8943233474889016,-6.1706648338143895,-0.00000000000004028514245665922,-0.000000000000009563783727695085,-0.0000000000003107457465302167,0,2.976080807981584,113,80,0,14.991925150787846,1.1007974287986364,0,0.00000000007059900926595551,-0.000000000006700219641506745,-0.0000000000015901932205547679,-0.00000000005184069168177193,0,0,0,0,0,0,270,54190.57309888141,0,0,-0.7261582086966498,-0.2843886629718345,-0.6259531486585598,0.3119623688372579,0.6750319128779644,-0.6685891092635019,0.6126775141719494,-0.6807752969735378,-0.40146140369738165,1007.0201692303536,55512316.110034674,0,0.00000000000004015822728564955,0,0,0
246,166.84550326007673,0,42.3041366306921,144.06284158481657,218088.90275155753,-4006496.0421736916,2795942.673852643,4417437.1087228935,-906.784089483567,-181.0506968262585,381.5148214367526,-148.603414307462,311.14107067876637,-730.1206288132913,5.578217892884152,-3.892772459173651,-6.169135442802673,-0.00000000000003465673055285317,-0.00000000000000820252598291555,-0.0000000000002668505411989987,0,2.945814520603178,113,80,0,15.257934095625396,1.1193455569712543,0,0.00000000006048028761046012,-0.000000000005790218275875766,-0.000000000001397753751284259,-0.00000000004458269423817424,0,0,0,0,0,0,270,54523.44950683192,0,0,-0.7262121656023475,-0.28446828294324455,-0.6258543652723615,0.31187107027060085,0.6749842571517322,-0.6686798098683661,0.6126600411806032,-0.680789283550091,-0.4014643512741014,1000.2951058251423,54388953.958870254,0,0.00000000000003470407150769922,0,0,0
247,166.84550326007673,0,42.30284308422699,144.06648944740073,218814.4675900042,-4007400.0372519954,2795759.677026636,4417815.539229311,-901.206164252094,-184.942698615456,375.3464433698102,-148.6326297030912,311.0076866188965,-721.0093765426114,5.5776351253204215,-3.891233026795683,-6.1676236166754315,-0.000000000000030011262538773517,-0.00000000000000746602073752042,-0.00000000000023003409037276153,0,2.9156220482329673,113,80,0,15.529490467226658,1.1382945176529653,0,0.000000000051889867267357345,-0.000000000005010861250403467,-0.0000000000012301056320831892,-0.000000000038367517854507675,0,0,0,0,0,0,270,54856.194704119676,0,0,-0.7262661006004885,-0.28454786971139234,-0.6257555920335587,0.3117797892257208,0.6749366015232603,-0.6687704740451665,0.612642566386736,-0.6808032709725623,-0.4014672988975982,993.6102378737378,53279772.35979392,0,0.00000000000003003294156865947,0,0,0
248,166.84550326007673,0,42.301549424091306,144.0701352816519,219530.92217094265,-4008298.4546938967,2795572.788966649,4418187.802110651,-895.6288141242829,-188.83316669152524,369.1795683559547,-148.6620276968954,310.8757306113725,-711.9001095469055,5.577067683692096,-3.8897050294486237,-6.166129332896414,-0.00000000000002588158968193285,-0.000000000000006845360992794853,-0.0000000000001982338922685517,0,2.8855053659468073,113,80,0,15.806754374733186,1.157658424647778,0,0.00000000004458655884302999,-0.000000000004342513036820965,-0.000000000001083906747979964,-0.00000000003306788419647041,0,0,0,0,0,0,270,55188.810537024525,0,0,-0.7263200138502343,-0.2846274235098424,-0.6256568286742696,0.3116885254474,0.6748889458692677,-0.6688611020592348,0.6126250897449607,-0.6808172592771259,-0.40147024657546093,986.9663070358115,52184758.94207167,0,0.000000000000026027150579251203,0,0,0
249,166.84550326007673,0,42.30025564693022,144.07377910983408,220238.26846677996,-4009191.295066838,2795382.011200682,4418553.898861197,-890.0520237797647,-192.72211247912338,363.0141788639885,-148.69160845792197,310.7452016657727,-702.7928021039907,5.5765155569055915,-3.8881884464168475,-6.164652569211422,-0.000000000000022813338214807876,-0.000000000000005737216295697813,-0.00000000000017109317674705995,0,2.8554665307932736,113,80,0,16.08989155024875,1.1774520611675565,0,0.00000000003836871594034287,-0.000000000003768607925757202,-0.000000000000956281409838726,-0.000000000028542605783932308,0,0,0,0,0,0,270,55521.29884889456,0,0,-0.7263739055104548,-0.2847069445717214,-0.6255580749267996,0.31159727868069126,0.6748412900665044,-0.6689516941754191,0.6126076112098807,-0.6808312484999575,-0.4014731943152777,980.3640710109518,51103901.498883836,0,0.000000000000022587410820912217,0,0,0
250,166.84550326007673,0,42.29896174938845,144.07742095418195,220936.5084242234,-4010078.5589229474,2795187.3452453185,4418913.830957715,-884.4757779091459,-196.60954738228713,356.8502573848274,-148.7213721569576,310.6160988038923,-693.6874285216184,5.5759787341030655,-3.8866832571747425,-6.163193303647479,-0.000000000000019895368283384715,-0.000000000000005094025850255458,-0.0000000000001478185792579422,0,2.825507685592401,113,80,0,16.37907356223554,1.1976909199887067,0,0.0000000000330675289789482,-0.0000000000032751531578889677,-0.0000000000008447535603788548,-0.000000000024673147330584798,0,0,0,0,0,0,270,55853.661480760944,0,0,-0.7264277757397296,-0.2847864331297157,-0.6254593305236423,0.3115060486709186,0.6747936339917521,-0.6690422506580855,0.6125901307360904,-0.6808452386772337,-0.40147614212463517,973.8043037620414,50037187.98695735,0,0.000000000000019629855728168467,0,0,0
251,166.84550326007673,0,42.29766772811015,144.0810608369012,221625.6439642962,-4010960.246799048,2794988.7926057503,4419267.599859474,-878.9000612137736,-200.49548278462225,350.68778643121993,-148.75131896653141,310.488421059714,-684.5839631370661,5.5754572046619755,-3.8851894413859966,-6.161751514512026,-0.00000000000001712881316310545,-0.000000000000004916818708589087,-0.0000000000001284099304537774,0,2.795631062928151,113,80,0,16.674478035992614,1.2183912465341615,0,0.00000000002854149152271512,-0.000000000002850315007655273,-0.0000000000007471897130529906,-0.000000000021359861940668796,0,0,0,0,0,0,270,56185.90027249302,0,0,-0.7264816246963506,-0.28486588941607777,-0.6253605951974729,0.311414835163671,0.674745977521821,-0.6691327717711232,0.612572648278173,-0.6808592298451341,-0.40147909001111937,967.2877957312614,48984606.52620338,0,0.00000000000001708355905290559,0,0,0
252,166.84550326007673,0,42.296373579738884,144.0846987801689,222305.6769823786,-4011836.3592166705,2794786.354775795,4419615.207008264,-873.3248584054996,-204.37993004949257,344.5267485374674,-148.781449060919,310.36216747938,-675.4823803167292,5.574950958194653,-3.883706978902894,-6.1603271803921364,-0.000000000000015095884479089174,-0.000000000000004043693561677032,-0.0000000000001113013463741729,0,2.7658389893445428,113,80,0,16.97628888122073,1.2395700851320108,0,0.000000000024671828342775202,-0.000000000002484073576957647,-0.0000000000006617501940565618,-0.00000000001851887266018323,0,0,0,0,0,0,270,56518.017060475715,0,0,-0.7265354525383256,-0.2849453136626303,-0.6252618686811432,0.3113236379047991,0.674698320533548,-0.669223257777949,0.6125551637907004,-0.6808732220398411,-0.4014820379823154,960.8153540477072,47946145.39935983,0,0.00000000000001488846584666716,0,0,0
253,166.84550326007673,0,42.29507930091761,144.0883348061339,222976.609348231,-4012706.896682062,2794580.033237916,4419956.653828421,-867.7501542064464,-208.26290052020818,338.3671262591445,-148.81176261614627,310.2373371211672,-666.3826544557147,5.5744599845478655,-3.882235849765601,-6.158920280153716,-0.000000000000013391528585130552,-0.000000000000003379683230050887,-0.00000000000009655213915136541,0,2.7361338897558474,113,80,0,17.284696526634253,1.2612453287272223,0,0.00000000002135871331288276,-0.0000000000021679345650383833,-0.0000000000006022954798297282,-0.000000000016079485520389037,0,0,0,0,0,0,270,56850.013679419506,0,0,-0.7265892594233797,-0.28502470610076946,-0.6251631507076808,0.3112324566404111,0.6746506629037963,-0.6693137089415119,0.6125376772282332,-0.6808872152975398,-0.40148498604580785,954.3878027255344,46921793.05163945,0,0.000000000000012993664933594485,0,0,0
254,166.84550326007673,0,42.29378488828857,144.0919689369171,223638.44290601742,-4013571.8596861972,2794369.8294632444,4420291.941726846,-862.1759333487724,-212.144405520213,332.2089021728209,-148.84225980999275,310.11392905545927,-657.2847599774357,5.573984273802403,-3.880776034201479,-6.157530792940737,-0.000000000000010965202941210714,-0.000000000000003576561965837356,-0.00000000000008366630175403525,0,2.7065182920815927,113,80,0,17.59989816153062,1.283435772351019,0,0.00000000001851813676209629,-0.0000000000018946883369912703,-0.0000000000005356416809398353,-0.000000000013982040833850615,0,0,0,0,0,0,270,57181.89196252684,0,0,-0.7266430455089591,-0.2851040669614685,-0.6250644410102812,0.31114129111686795,0.6746030045094515,-0.6694041255242975,0.612520188545319,-0.6809012096544192,-0.40148793420918055,948.0059828514915,45911538.09038255,0,0.000000000000011355944870973558,0,0,0
255,166.84550326007673,0,42.292490338493266,144.09560119461185,224291.1794743482,-4014431.2487047873,2794155.7449115976,4420621.072093029,-856.6021805744386,-216.02445635327166,326.05205887578353,-148.87294082199458,309.9919423647224,-648.1886713332059,5.573523816272672,-3.879327512624392,-6.156158698174468,-0.000000000000009818591396045554,-0.0000000000000024745893724066126,-0.00000000000007272375342308847,0,2.676994832117603,113,80,0,17.922097984169927,1.30616117068329,0,0.000000000016079307516447005,-0.0000000000016582083006581366,-0.0000000000004769833560136048,-0.000000000012176126299306566,0,0,0,0,0,0,270,57513.6537403173,0,0,-0.7266968109522326,-0.28518339647528124,-0.6249657393223067,0.3110501410807816,0.6745553452274217,-0.669494507788331,0.6125026976964925,-0.6809152051466734,-0.401490882480017,941.670752760617,44915369.28471521,0,0.000000000000009938585507296183,0,0,0
256,166.84550326007673,0,42.291195648172454,144.09923160128434,224934.82084629126,-4015285.064198291,2793937.7810314987,4420944.046299065,-851.0288806349749,-219.90306430365553,319.89657898575985,-148.90380583345026,309.8713761434775,-639.0943630018385,5.573078602506291,-3.877890265634031,-6.154803975552729,-0.000000000000008734712577523578,-0.0000000000000027873902486665234,-0.00000000000006390217065227358,0,2.6475662586546593,113,80,0,18.251507456748406,1.3294423000785798,0,0.000000000013982495683196861,-0.00000000000145328198765033,-0.00000000000042530675622749263,-0.00000000001061908916730007,0,0,0,0,0,0,270,57845.30084136633,0,0,-0.7267505559100957,-0.28526269487234845,-0.6248670453772802,0.31095900627900747,0.6745076849346348,-0.6695848559951842,0.6124852046362743,-0.6809292018105002,-0.4014938308659003,935.3829881988172,43933275.5652124,0,0.000000000000008710345554743371,0,0,0
257,166.84550326007673,0,42.28990081396604,144.10286017897386,225569.368789413,-4016133.3066119226,2793715.939260196,4421260.865699681,-845.4560182912471,-223.7802406363284,313.74244514064145,-148.93485502742226,309.7522294982784,-630.0018094892412,5.572648623283699,-3.87646427401524,-6.153466605049142,-0.000000000000007372912553887646,-0.000000000000002499538159601704,-0.000000000000055675546436502073,0,2.6182354388567517,113,80,0,18.588345566671475,1.3533010254638203,0,0.000000000012177239182069595,-0.000000000001275469373845056,-0.00000000000037973225398067445,-0.000000000009274795898645815,0,0,0,0,0,0,270,58176.8350922418,0,0,-0.7268042805391711,-0.28534196238239695,-0.6247683589088845,0.3108678864586451,0.6744600235080371,-0.6696751704059759,0.6124677093191712,-0.6809431996821034,-0.4014967793744133,929.1435824709607,42965246.02356618,0,0.00000000000000764461342333494,0,0,0
